유형,논문 ID,저자명,주저자 소속기관,논문명,논문영어명,학술지명,저자키워드,참고문헌 수,인용된 총 횟수,발행기관명,발행연도,발행일,권,호,특별호,시작 페이지,끝 페이지,논문번호,DOI,주제분야,URL,KCI 등재 구분,반출일,논문명_원본,기관_부모,발행월,발행호,발행순서,주저자_소속_게재시점,기관_부모_보정,소속_판정
J,ART001658563,한지연,금강대학교,동아시아적 전환 시발점으로서의 돈황 불교에 대한 고찰,Study on the Dunhuang Buddhism as East Asian changing start point,인도철학,"敦煌, 涼州, 竺法護, 鳩摩羅什, 막고굴, 유림굴",22.0,7.0,인도철학회,2012,Apr.,,34.0,,291.0,313.0,,10.32761/kjip.2012..34.011,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001658563,등재,2026-04-13,동아시아적 전환 시발점으로서의 돈황 불교에 대한 고찰,금강대학교,4,제34집,33,금강대학교,금강대학교,일치
J,ART001658520,권서용,부산대학교,대상인식과 자기인식으로서 지각과 추리에 관한 다르마키르티의 논증,Dharmakirti's Demonstration on Perception and Inference as Cognition of Object and Self Cognition,인도철학,"불교인식론, 지각, 인식수단, 추리, 대상인식, 자기인식",35.0,3.0,인도철학회,2012,Apr.,,34.0,,5.0,41.0,,10.32761/kjip.2012..34.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001658520,등재,2026-04-13,대상인식과 자기인식으로서 지각과 추리에 관한 다르마키르티의 논증,부산대학교,4,제34집,33,부산대학교,부산대학교,일치
J,ART001658545,정진일,괴팅대,阿含 經典에 보이는 部派 所属의 판단 기준으로서의 律的 요소 : 六諍本을 一例로,Vinaya Elements in Āgama Texts as a Criterion of the School Affiliation : Taking the Six vivādamūlas as an Example,인도철학,"근본설일체유부률, 멸쟁사, 십송율, 아함, 육쟁본, 중집경",45.0,3.0,인도철학회,2012,Apr.,,34.0,,165.0,203.0,,10.32761/kjip.2012..34.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001658545,등재,2026-04-13,阿含 經典에 보이는 部派 所属의 판단 기준으로서의 律的 요소 : 六諍本을 一例로,괴팅대,4,제34집,33,괴팅겐대학,괴팅겐대학,보정적용
J,ART001658554,윤희조,서울불교대학원대학교,상좌부의 빤냐띠와 중관의 시설 : 상좌부와 중관의 언어관 비교,Paññatti and Prajñapti in Abhidhamma and Madhyamaka,인도철학,"빤냐띠, 시설, 승의, 승의제, 세속, 세속제, 가르침, 언설",42.0,3.0,인도철학회,2012,Apr.,,34.0,,235.0,263.0,,10.32761/kjip.2012..34.009,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001658554,등재,2026-04-13,상좌부의 빤냐띠와 중관의 시설 : 상좌부와 중관의 언어관 비교,서울불교대학원대학교,4,제34집,33,서울불교대학원대학교,서울불교대학원대학교,일치
J,ART001618804,강형철,동국대학교,설화와 비유에 나타난 indriya와 manas : 초기 불전과 마하바라타의 상키야설을 중심으로,Indriya and Manas in Narratives and Similes,인도철학,"엘라파트라, 파순, 감각기관, 마나스, 5묘욕경, 설화, 비유, 초기경전, 상키야",23.0,6.0,인도철학회,2011,Dec.,,33.0,,137.0,167.0,,10.32761/kjip.2011..33.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001618804,등재,2026-04-13,설화와 비유에 나타난 indriya와 manas : 초기 불전과 마하바라타의 상키야설을 중심으로,동국대학교,12,제33집,32,동국대학교,동국대학교,일치
J,ART001618771,임주영,동국대학교,Caraka-saṃhitā에 나타난 윤회관,The Notion of Transmigration in Caraka-saṃhīta,인도철학,"마음, 미세신, 아유르베다, 영혼, 윤회, 4대, 도샤",17.0,4.0,인도철학회,2011,Dec.,,33.0,,5.0,30.0,,10.32761/kjip.2011..33.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001618771,등재,2026-04-13,Caraka-saṃhitā에 나타난 윤회관,동국대학교,12,제33집,32,동국대학교,동국대학교,일치
J,ART001618778,성청환,동국대학교,브리하다란야카 우파니샤드에 나타난 브라흐마바디니(Brahmavādinī)에 대한 고찰,An Examination of ‘Brahmavādinī’ in the Bṛhadāraṇyaka Upaniṣad,인도철학,"브리하다란야카 우파니샤드, 브라흐마바디니, 가르기 바짜크나비, 마이트레이, 야즈냐발키야",18.0,3.0,인도철학회,2011,Dec.,,33.0,,31.0,58.0,,10.32761/kjip.2011..33.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001618778,등재,2026-04-13,브리하다란야카 우파니샤드에 나타난 브라흐마바디니(Brahmavādinī)에 대한 고찰,동국대학교,12,제33집,32,동국대학교,동국대학교,일치
J,ART001618826,서현희,서울불교대학원대학교,빨리(Pāli) 문헌에 나타난 성인(聖人)의 의미와 그 해석에 대한 일고찰,The meaning and it’s interpretation of Ariyapuggala in Pāli Nikāya,인도철학,"사향사과, 사성인, 일래자, 불환자, 족쇄, 생천",48.0,3.0,인도철학회,2011,Dec.,,33.0,,203.0,240.0,,10.32761/kjip.2011..33.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001618826,등재,2026-04-13,빨리(Pāli) 문헌에 나타난 성인(聖人)의 의미와 그 해석에 대한 일고찰,서울불교대학원대학교,12,제33집,32,서울불교대학원대학교,서울불교대학원대학교,일치
J,ART001618831,김학주;임정원;신성현,동국대학교,암 진단을 받은 생존불자의 삶의 질과 사회적 지지에 대한 연구 : 불교사회복지적 관점에서 본 삶의 질 향상방안을 중심으로,Quality of life and social support of the buddhist patients with cancer,인도철학,"유방암 및 부인과암, 삶의 질, 사회적 지지, 불성",35.0,2.0,인도철학회,2011,Dec.,,33.0,,241.0,268.0,,10.32761/kjip.2011..33.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001618831,등재,2026-04-13,암 진단을 받은 생존불자의 삶의 질과 사회적 지지에 대한 연구 : 불교사회복지적 관점에서 본 삶의 질 향상방안을 중심으로,동국대학교,12,제33집,32,동국대학교,동국대학교,일치
J,ART001580473,이태승,위덕대학교,高麗大藏經에 나타난 悉曇梵字에 대하여,A Study on Sil-dam-bum-ja Represented in the Tripiṭka Koreana,인도철학,"실담범자, 범자, 실담자기, 진언집, 고려대장경",10.0,12.0,인도철학회,2011,Aug.,,32.0,,167.0,192.0,,10.32761/kjip.2011..32.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001580473,등재,2026-04-13,高麗大藏經에 나타난 悉曇梵字에 대하여,위덕대학교,8,제32집,31,위덕대학교,위덕대학교,일치
J,ART001580484,이자랑,동국대학교,율장 「건도부」 분석에 의한 승가의 지도자상 정립,"The Establishment of an Ideal Leadership Structure for the Saṃgha through the Analysis of Khandhaka, Vinayapiṭaka",인도철학,"건도부, 지도자, 단사인, 행주인, 화상, 갈마, 다인어",18.0,9.0,인도철학회,2011,Aug.,,32.0,,221.0,250.0,,10.32761/kjip.2011..32.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001580484,등재,2026-04-13,율장 「건도부」 분석에 의한 승가의 지도자상 정립,동국대학교,8,제32집,31,동국대학교,동국대학교,일치
J,ART001580460,정승석,동국대학교,불교적 고관(苦觀)의 추이와 의의,Transition and Significance of the Buddhist View of Suffering,인도철학,"고관, 고통, 고성제, 일체개고, 대수고, 대속, 삼고(三苦), 삼수(三受), 팔고(八苦)",47.0,7.0,인도철학회,2011,Aug.,,32.0,,97.0,132.0,,10.32761/kjip.2011..32.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001580460,등재,2026-04-13,불교적 고관(苦觀)의 추이와 의의,동국대학교,8,제32집,31,동국대학교,동국대학교,일치
J,ART001580494,원혜영,고려대장경연구소,돈황문헌의 편집 법식에 관한 조사,A Research in Dunhuang Manuscripts of Editorial Form,인도철학,"寫經의 공덕, 데이터베이스, 스타인본, 펠리오본, 아장돈황문헌",20.0,1.0,인도철학회,2011,Aug.,,32.0,,295.0,325.0,,10.32761/kjip.2011..32.010,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001580494,등재,2026-04-13,돈황문헌의 편집 법식에 관한 조사,고려대장경연구소,8,제32집,31,고려대장경연구소,고려대장경연구소,일치
J,ART001580434,서종순,원광디지털대학교,홀리스틱 치료 간디 라마나마 연구,A Study of Holistic Therapy on Gandhian Rāmanāma,인도철학,"라마나마, 라마, 자연요법, 만뜨라, 간디, 홀리스틱 치료",12.0,0.0,인도철학회,2011,Aug.,,32.0,,5.0,44.0,,10.32761/kjip.2011..32.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001580434,등재,2026-04-13,홀리스틱 치료 간디 라마나마 연구,원광디지털대학교,8,제32집,31,원광디지털대학교,원광디지털대학교,일치
J,ART001549228,신성현,동국대학교,초기불교 교단의 食에 대하여,Studies on Eating of Buddhist community of the Early Buddhism,인도철학,"음식, 걸식, 발우, 청식, 공양처",27.0,12.0,인도철학회,2011,Apr.,,31.0,,27.0,50.0,,10.32761/kjip.2011..31.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549228,등재,2026-04-13,초기불교 교단의 食에 대하여,동국대학교,4,제31집,30,동국대학교,동국대학교,일치
J,ART001549235,임승택,경북대학교,돈오점수(頓悟漸修)와 초기불교의 수행,On Early Buddhist Practice from the viewpoint of Sudden Enlightenment Gradual Cultivation(頓悟漸修),인도철학,"돈오점수, 초기불교, 한국불교, 위빠사나, 팔정도, 사성제",24.0,11.0,인도철학회,2011,Apr.,,31.0,,85.0,114.0,,10.32761/kjip.2011..31.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549235,등재,2026-04-13,돈오점수(頓悟漸修)와 초기불교의 수행,경북대학교,4,제31집,30,경북대학교,경북대학교,일치
J,ART001549238,황순일,동국대학교,구사론 파아품에 나타난 자아논증과 그 비판,An argument for the demonstration of ātman in the ninth chapter of the Abhidharmakośabhāṣya,인도철학,"자아존재논증, 구사론, 와수반두, 독자부, 문법학파, 니야야와시세시카, 상키야, 인명",12.0,5.0,인도철학회,2011,Apr.,,31.0,,115.0,129.0,,10.32761/kjip.2011..31.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549238,등재,2026-04-13,구사론 파아품에 나타난 자아논증과 그 비판,동국대학교,4,제31집,30,동국대학교,동국대학교,일치
J,ART001549230,심재관,금강대학교,"거품, 어스름, 그리고 해변 : 인도 신화 속에 나타난 신들의 속임수와 경계성",God's Trickery and Liminality in the Hindu Myth,인도철학,"인도 신화, 마하바라따, 데바-아수라 투쟁신화, 평화협정, 속임수, 비슈누, 트릭스터, 경계성",16.0,3.0,인도철학회,2011,Apr.,,31.0,,5.0,26.0,,10.32761/kjip.2011..31.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549230,등재,2026-04-13,"거품, 어스름, 그리고 해변 : 인도 신화 속에 나타난 신들의 속임수와 경계성",금강대학교,4,제31집,30,금강대학교,금강대학교,일치
J,ART001549241,김진영,동국대학교,아시아 근대불교와 문화제국주의 비판 : 근대 영국의 문화제국주의와 인도불교의 학문화 과정,Critique of Cultural Imperialism and Modern Buddhism in Asia: Establishment of Buddhist Studies in Modern India and British Cultural Imperialism,인도철학,"문화제국주의, 인도불교, 문헌학, 뷔르누프, 막스 뮐러, 리즈 데이비스",36.0,2.0,인도철학회,2011,Apr.,,31.0,,151.0,180.0,,10.32761/kjip.2011..31.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549241,등재,2026-04-13,아시아 근대불교와 문화제국주의 비판 : 근대 영국의 문화제국주의와 인도불교의 학문화 과정,동국대학교,4,제31집,30,동국대학교,동국대학교,일치
J,ART001549233,안양규,동국대학교,종교적 신념에 대한 엘리스(Ellis)의 비판과 붓다의 가르침,Albert Ellis' Critique of Religious beliefs and the Teachings of the Buddha,인도철학,"알버트 엘리스, 인지, 정서, 행동치료, 불교, 기독교, 종교적 신념, 비합리적",27.0,0.0,인도철학회,2011,Apr.,,31.0,,51.0,84.0,,10.32761/kjip.2011..31.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549233,등재,2026-04-13,종교적 신념에 대한 엘리스(Ellis)의 비판과 붓다의 가르침,동국대학교,4,제31집,30,동국대학교,동국대학교,일치
J,ART001549239,공만식,동국대학교,"현장(玄奘)의 음역어, 마게타(摩揭陀)에 관한 고찰",A Study of Mo jie tuo(摩揭陀) Transliterated into Chinese by Xuan Zang,인도철학,"마게타, 마가타, 마갈제, 현장(玄奘), 음역어, 구역, 신역",91.0,0.0,인도철학회,2011,Apr.,,31.0,,131.0,150.0,,10.32761/kjip.2011..31.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001549239,등재,2026-04-13,"현장(玄奘)의 음역어, 마게타(摩揭陀)에 관한 고찰",동국대학교,4,제31집,30,동국대학교,동국대학교,일치
J,ART001511036,황순일,동국대학교,比丘와 苾芻를 둘러싼 빨리어와 범어의 다양한 뉘앙스,Various Nuance on the Word Bigu(比丘) and Pilchu(苾芻),인도철학,"범어, 쁘라끄릿어, 간다라어, 빨리어, 불교혼성범어, 비구, 필추, 뉘앙스",16.0,3.0,인도철학회,2010,Dec.,,30.0,,79.0,96.0,,10.32761/kjip.2010..30.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001511036,등재,2026-04-13,比丘와 苾芻를 둘러싼 빨리어와 범어의 다양한 뉘앙스,동국대학교,12,제30집,29,동국대학교,동국대학교,일치
J,ART001511052,김재민,동국대학교,요가난다의 크리야 요가에 대한 일고찰 : 고전 요가와 대비를 중심으로,Study on Yogananda’s Kriya Yoga: forcusing on Classical Yoga,인도철학,"세계 전개, 정신․생리, 호흡 수행, 유가(yuga), 점성학, 소우주",22.0,2.0,인도철학회,2010,Dec.,,30.0,,191.0,218.0,,10.32761/kjip.2010..30.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001511052,등재,2026-04-13,요가난다의 크리야 요가에 대한 일고찰 : 고전 요가와 대비를 중심으로,동국대학교,12,제30집,29,동국대학교,동국대학교,일치
J,ART001511038,남수영,중앙승가대학교,실유론자들의 불상부단설에 대한 용수의 비판,Nāgārjuna's Critique on the Theory of Non-permanence and Non-destruction of Dravya-sat vādin,인도철학,"용수, 불상부단, 실유, 연기, 유위상, 상속",12.0,1.0,인도철학회,2010,Dec.,,30.0,,97.0,128.0,,10.32761/kjip.2010..30.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001511038,등재,2026-04-13,실유론자들의 불상부단설에 대한 용수의 비판,중앙승가대학교,12,제30집,29,금강승가대학,금강승가대학,보정적용
J,ART001511048,박효엽,경북대학교,샹까라에서 덧놓음(가탁)의 의미와 의의,The Meaning and Significance of Adhyāsa in Śaṅkara,인도철학,"샹까라, 베단따, 덧놓음, 명상, 오류, 방법",20.0,1.0,인도철학회,2010,Dec.,,30.0,,157.0,189.0,,10.32761/kjip.2010..30.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001511048,등재,2026-04-13,샹까라에서 덧놓음(가탁)의 의미와 의의,경북대학교,12,제30집,29,경북대학교,경북대학교,일치
J,ART001476686,김호성,동국대학교,비베카난다의 붓다관에 대한 비평 : 遊行(sannyāsa)과 出家(pabbajjā)를 중심으로,Criticism on Vivekananda's view of Buddha Focused on Sannyāsa and Pabbajjā,인도철학,"비베카난다, 카르마요가, 카르마요기, 산냐사, 산냐신, 유행(遊行), 출가, 라마크리쉬나 미션, 승가. 실천적 베단타, 대승불교",17.0,5.0,인도철학회,2010,Aug.,,29.0,,137.0,172.0,,10.32761/kjip.2010..29.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001476686,등재,2026-04-13,비베카난다의 붓다관에 대한 비평 : 遊行(sannyāsa)과 出家(pabbajjā)를 중심으로,동국대학교,8,제29집,28,동국대학교,동국대학교,일치
J,ART001476696,윤희조,서울불교대학원대학교,짠드라끼르띠의 이제설과 언어관,The Two Truths Theory and Theory of Language in Candrakīrti,인도철학,"짠드라끼르띠, 입중론, 이제설, 세속, 승의, 자성, 언설, 유세속, 고찰, 언어관",39.0,4.0,인도철학회,2010,Aug.,,29.0,,293.0,327.0,,10.32761/kjip.2010..29.010,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001476696,등재,2026-04-13,짠드라끼르띠의 이제설과 언어관,서울불교대학원대학교,8,제29집,28,서울불교대학원대학교,서울불교대학원대학교,일치
J,ART001476690,이법산,동국대학교,龍樹 中論의 禪的 考察,A Study on the Seon Aspect of the Nāgārjuna's Madhyamaka Kārikā,인도철학,"龍樹, 中論, 空, 般若, 禪, 祖師禪, 看話禪",13.0,3.0,인도철학회,2010,Aug.,,29.0,,205.0,226.0,,10.32761/kjip.2010..29.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001476690,등재,2026-04-13,龍樹 中論의 禪的 考察,동국대학교,8,제29집,28,동국대학교,동국대학교,일치
J,ART001476684,이거룡,선문대학교,바가바드기따(Bhagavadgītā)의 보편성 : 까르마요가(karma-yoga)를 중심으로,The Universality of the Bhagavadgītā,인도철학,"바가바드기따, 까르마요가, 이욕행, 끄리슈나, 보편성, 카스트제도, 의무",24.0,2.0,인도철학회,2010,Aug.,,29.0,,103.0,136.0,,10.32761/kjip.2010..29.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001476684,등재,2026-04-13,바가바드기따(Bhagavadgītā)의 보편성 : 까르마요가(karma-yoga)를 중심으로,선문대학교,8,제29집,28,서울불교대학원대학교,서울불교대학원대학교,보정적용
J,ART001476681,최종남,중앙승가대학교,범･장･돈황본 아미타경 대조 연구,"A Comparative Study of the Sanskrit, Tibetan and Dunhuang Versions of Sukhāvatī-Vyūha",인도철학,"아미타경, 돈황 필사본, 스타인, 이체자, 성훈학, 음사표기, 구마라집, 현장",25.0,0.0,인도철학회,2010,Aug.,,29.0,,33.0,66.0,,10.32761/kjip.2010..29.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001476681,등재,2026-04-13,범･장･돈황본 아미타경 대조 연구,중앙승가대학교,8,제29집,28,중앙승가대학교,중앙승가대학교,일치
J,ART001424084,박청환,중앙승가대학교,根本說一切有部毘奈耶의 내러티브 고찰⑴_붓다가 말먹이용 보리를 먹은 사연을 중심으로,A Study on the Narrative of the Buddha's Eating of Horse Fodder Barley in the Mūlasarvāstivādin Vinaya ⑴,인도철학,"근본설일체유부비나야, 전생업, 보리, 내러티브",21.0,5.0,인도철학회,2010,Feb.,,28.0,,199.0,227.0,,10.32761/kjip.2010..28.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001424084,등재,2026-04-13,根本說一切有部毘奈耶의 내러티브 고찰⑴_붓다가 말먹이용 보리를 먹은 사연을 중심으로,중앙승가대학교,2,제28집,27,중앙승가대학교,중앙승가대학교,일치
J,ART001371005,김성철,금강대학교,초기 유가행파의 ‘여래장(tathāgatagarbha)’ 개념 해석,On the Reinterpretation of the Term ‘Tathāgatagarbha’ in the early Yogācāra School,인도철학,"여래장, 불성, 여래장경, 대승장엄경론",38.0,12.0,인도철학회,2009,Aug.,,27.0,,91.0,123.0,,10.32761/kjip.2009..27.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001371005,등재,2026-04-13,초기 유가행파의 ‘여래장(tathāgatagarbha)’ 개념 해석,금강대학교,8,제27집,26,금강대학교,금강대학교,일치
J,ART001371039,안성두,서울대학교,圓測 『해심밀경소』 티벳역의 성격과 의의 __「일체법상품」을 중심으로,Significance of the Tibetan Translation of Won-Ch‘uk's Commentary on Saṃdhinirmocanasūtra: With Special Reference to the VI Chapter,인도철학,"원측, 해심밀경소, 法成, 티벳어 번역, 돈황본, 번역명의대집, 댄까르마 목록, 新定語",27.0,8.0,인도철학회,2009,Aug.,,27.0,,207.0,246.0,,10.32761/kjip.2009..27.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001371039,등재,2026-04-13,圓測 『해심밀경소』 티벳역의 성격과 의의 __「일체법상품」을 중심으로__,서울대학교,8,제27집,26,금강대학교,금강대학교,보정적용
J,ART001371061,정준영,서울불교대학원대학교,빠알리 삼장의 스리랑카어 번역에 대한 연구 __붓다자얀띠(Buddha-Jayanti) 역경사업을 중심으로,A study on the Buddha Jayanti Tripitaka Granthamala,인도철학,"부처님 성년기념 역경사업, 부처님의 탄생, 스리랑카, 싱할리, 빠알리삼장, 번역",17.0,2.0,인도철학회,2009,Aug.,,27.0,,315.0,343.0,,10.32761/kjip.2009..27.010,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001371061,등재,2026-04-13,빠알리 삼장의 스리랑카어 번역에 대한 연구 __붓다자얀띠(Buddha-Jayanti) 역경사업을 중심으로__,서울불교대학원대학교,8,제27집,26,서울불교대학원대학교,서울불교대학원대학교,일치
J,ART001320768,김호성,동국대학교,두 유형의 出家와 그 정치적 含意 : 힌두교와 불교에서의 權力과 脫權力의 문제,Two Aspects of 'Leaving-home' and its Political implication: The relationship between Power and Non-Power within in Hinduism and Buddhism,인도철학,"출가, 재가, 왕법, 해탈법, 아힘사, 권력, 脫권력, 脫식민, 政敎分離, 마하바라타, 바가바드기타, 붓다차리타, 아르쥬나, 유디스티라",17.0,10.0,인도철학회,2009,Feb.,,26.0,,5.0,45.0,,10.32761/kjip.2009..26.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320768,등재,2026-04-13,두 유형의 出家와 그 정치적 含意 : 힌두교와 불교에서의 權力과 脫權力의 문제,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
J,ART001320774,허남결,동국대학교,업과 윤회 사상의 일상적 수용 태도 : 삶과 죽음의 윤리적 극복 가능성,Everyday Life's Practical Receptive Attitude towards the Thought of Karman and Saṃsāra,인도철학,"업, 윤회, 숙명론, 행위원리, 자연법, 도덕적 성품, 도덕적 에너지",42.0,8.0,인도철학회,2009,Feb.,,26.0,,125.0,149.0,,10.32761/kjip.2009..26.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320774,등재,2026-04-13,업과 윤회 사상의 일상적 수용 태도 : 삶과 죽음의 윤리적 극복 가능성,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
J,ART001320780,정승석,동국대학교,삼국유사에 구사된 범어 음역의 원류,The Source of Transliterated Sanskrit Words Mentioned in the Samgukyusa,인도철학,"삼국유사, 일연, 범어음역, 관불삼매해경, 나건가라, 마나사, 불영(佛影), 문수(文殊), 오자진언(五子眞言)",28.0,7.0,인도철학회,2009,Feb.,,26.0,,305.0,328.0,,10.32761/kjip.2009..26.011,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320780,등재,2026-04-13,삼국유사에 구사된 범어 음역의 원류,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
J,ART001320775,황순일,동국대학교,아지비까(Ājīvika)를 중심으로 본 윤회와 행위이론의 인도적 기원,The Indian Origin of saṃsāra and karman from the light of the Ājīvika,인도철학,"아지비까, 행위, 윤회, 아리얀, 인더스문명, 불교, 자이나교, 우빠니샤드",33.0,6.0,인도철학회,2009,Feb.,,26.0,,151.0,176.0,,10.32761/kjip.2009..26.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320775,등재,2026-04-13,아지비까(Ājīvika)를 중심으로 본 윤회와 행위이론의 인도적 기원,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
J,ART001320777,김유미,동국대학교,『석보상절』의 기원정사 인연담에 관한 고찰,Study on the Constitution of Jetavana Vihāra Construction Story in Seokbosangjeol,인도철학,"기원정사, 교설중심형, 설화중심형, 선업, 귀의",17.0,5.0,인도철학회,2009,Feb.,,26.0,,211.0,238.0,,10.32761/kjip.2009..26.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320777,등재,2026-04-13,『석보상절』의 기원정사 인연담에 관한 고찰,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
J,ART001320769,이춘호,한국외국어대,아크바르(Akbar): 그의 탈이슬람적 정책에 대한 성격 분석,Akbar: Analysis of Nature on Akbar's Ab-Islamic Policies,인도철학,"아크바르, 무갈, 인도, 탈이슬람정책, 수피",31.0,2.0,인도철학회,2009,Feb.,,26.0,,47.0,70.0,,10.32761/kjip.2009..26.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320769,등재,2026-04-13,아크바르(Akbar): 그의 탈이슬람적 정책에 대한 성격 분석,한국외국어대,2,제26집,25,한국외국어대학교,한국외국어대학교,보정적용
J,ART001320772,이법산,동국대학교,金剛經의 생태학적 탐구,A Study on the eco-cultural sentiment among Buddhists,인도철학,"금강경, 생태, 삼천대천세계, 환경, 실상, 중생, 4상",18.0,2.0,인도철학회,2009,Feb.,,26.0,,99.0,123.0,,10.32761/kjip.2009..26.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001320772,등재,2026-04-13,金剛經의 생태학적 탐구,동국대학교,2,제26집,25,동국대학교,동국대학교,일치
