author,artiId,pub_year,journal,categories,title,n_authors,authors,affil
김현덕,ART002571373,2020,불교학연구,불교학,복합어 분석을 통한 불교의 문법학 수용 양상 검토(I),1,김현덕,금강대학교 불교문화연구소 학술연구교수
김현덕,ART002794481,2021,동서인문,기타인문학,초기불교의 욕망 개념에 대한 고찰,1,김현덕,경북대학교 인문학술원 동서사상연구소
김현덕,ART002824135,2022,불교학연구,불교학,"산스크리트 조어(造語) 접사 ‘-tva, -tā’에 대한 P. 5.1.119의 ‘bhāva’ 이해－pravṛtti-nimitta로서의 기능에 관하여",1,김현덕,경북대학교 인문학술원 동서사상연구소
김현덕,ART003176892,2025,불교연구,불교학,이기영 선생의 불교연구와 한국 현대불교학,2,손지혜;김현덕,경북대학교
김호성,ART002614551,1988,보조사상,종교학,한암의 ‘도의일보조법통설’,1,김호성,동국대학교
김호성,ART002953601,1992,인도철학,철학,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여_,1,김호성,동국대학교
김호성,ART002615519,1993,보조사상,종교학,혜심 선사상에 있어서 교학이 차지하는 의미,1,김호성,동국대학교
김호성,ART002951076,1994,인도철학,철학,바가바드기따의 제사관-불교의례의 재검토를 위한 定礎로서-,1,김호성,동국대학교
김호성,ART002615554,1994,보조사상,종교학,결사의 근대적 전개양상,1,김호성,동국대학교
김호성,ART002615561,1995,보조사상,종교학,간화결의론역주-화엄과간화선의변증법,1,김호성,동국대학교
김호성,ART002951225,1996,인도철학,철학,密敎 陀羅尼의 機能에 대한 고찰_정통 인도종교의 만트라와 관련하여_,1,김호성,동국대학교
김호성,ART002951283,1997,인도철학,철학,초기 우파니샤드의 명상 개념 Ⅰ_우파사나(upāsana)를 중심으로_,1,김호성,동국대학교
김호성,ART002951319,1998,인도철학,철학,초기 우파니샤드의 명상 개념 Ⅱ_니디드흐야사나(nididhyāsana)를 중심으로_,1,김호성,동국대학교
김호성,ART002951608,2000,인도철학,철학,『이샤 우파니샤드』에 대한 샹카라와 오로빈도의 해석 비교,1,김호성,동국대학교
김호성,ART002951616,2001,인도철학,철학,힌두교 전통에 비춰 본 불교의 孝 문제,1,김호성,동국대학교
김호성,ART000995806,2003,불교학보,기타불교학,‘原本 [千手經]’과 ‘讀誦用 [千手經]’의 對比 - 伽範達摩 譯本을 중심으로,1,김호성,동국대학교
김호성,ART000854706,2003,동서철학연구,철학,‘정의의 전쟁’론은 정의로운가,1,김호성,동국대학교
김호성,ART000963016,2004,인도철학,철학,바가바드기타'를 읽는 샹카라의 호교론적 해석학,1,김호성,동국대학교
김호성,ART000937210,2004,종교연구,종교학,『바가바드기타』를 읽는 틸락의 분석적 독서법,1,김호성,동국대학교
김호성,ART001177105,2004,불교학보,기타불교학,독송용 천수경에 대한 言語的 再解釋과 그 適用,1,김호성,동국대학교
김호성,ART001036571,2006,동서철학연구,철학,一音敎와 自己哲學의 글쓰기,1,김호성,동국대학교
김호성,ART000992143,2006,불교학보,기타불교학,반야심경의 주제에 대한 고찰,1,김호성,동국대학교
김호성,ART000994552,2006,종교연구,종교학,아르쥬나의 懷疑와 그 불교적 의미,1,김호성,동국대학교
김호성,ART000995882,2006,인도철학,철학,기타에 대한 샹카라의 주제 파악과 틸락의 비판,1,김호성,동국대학교
김호성,ART001068217,2006,남아시아연구,지역학,산스끄리뜨 산디현상의 원리 해명,1,김호성,동국대학교
김호성,ART001174100,2006,인도연구,서남아시아,『바가바드기타』에 보이는 지혜와 행위의 관련성: 간디의 sthitapraja 개념을 중심으로,1,김호성,동아대학교
김호성,ART001054860,2007,불교연구,불교학,텍스트와 현실의 해석학적 순환 - 不然 李箕永의 元曉解釋學 -,1,김호성,동국대학교
김호성,ART001056477,2007,인도철학,철학,바가바드 기타에 대한 틸락의 행동주의적 해석,1,김호성,동국대학교
김호성,ART001073995,2007,남아시아연구,지역학,바가바드기타 에 보이는 믿음과 행위의 관련성,1,김호성,동국대학교
김호성,ART001077467,2007,인도철학,철학,반야심경의 眞言(mantra)에 대한 고찰_인도 찬술 주석서들을 중심으로,1,김호성,동국대학교
김호성,ART001317115,2009,보조사상,종교학,結社의 정의에 대한 재검토,1,김호성,동국대학교
김호성,ART001320768,2009,인도철학,철학,두 유형의 出家와 그 정치적 含意 : 힌두교와 불교에서의 權力과 脫權力의 문제,1,김호성,동국대학교
김호성,ART001476686,2010,인도철학,철학,비베카난다의 붓다관에 대한 비평 : 遊行(sannyāsa)과 出家(pabbajjā)를 중심으로,1,김호성,동국대학교
김호성,ART001470767,2010,보조사상,종교학,"초기경전과 대승경전의 和諍論 : 불교해석학 연구의 自註, 혹은 補論",1,김호성,동국대학교
김호성,ART001472661,2010,불교학보,기타불교학,근대 한국의 禪農佛敎에 대한 재조명 - 鶴鳴과 龍城을 중심으로 -,1,김호성,동국대학교
김호성,ART001506229,2010,禪學(선학),응용불교학,鶴鳴의 禪農佛敎에 보이는 結社的 性格,1,김호성,동국대학교
김호성,ART001616837,2011,불교학연구,불교학,"孝, 出家, 그리고 在家의 딜레마 ─‘묘젠(明全)의 입송(入宋)이야기’를 중심으로",1,김호성,동국대학교
김호성,ART001615582,2011,禪學(선학),응용불교학,‘자성(自省)과 쇄신(刷新) 결사’에 대한 고찰 ─ 성립가능성과 수행을 중심으로 ─,1,김호성,동국대학교
김호성,ART001569578,2011,남아시아연구,지역학,근대 인도의 ‘노동의 철학(karma-yoga)’과 근대 한국불교의 선농일치(禪農一致) 사상 비교 - 간디와 학명(鶴鳴)을 중심으로 -,1,김호성,동국대학교
김호성,ART001718120,2012,종교연구,종교학,경허의 「정혜계사규례」에 나타난수행이념 재고,1,김호성,동국대학교
김호성,ART001729620,2012,동서비교문학저널,문학,카뮈의 『이방인』에 대한 불교적 이해 —자력불교와 관련하여—,1,김호성,동국대학교
김호성,ART001723999,2012,한국사상사학,역사학,『백화도량발원문(白華道場發願文)』의 이해에 대한 성찰 －결락된 부분의 복원에 즈음하여－,1,김호성,동국대학교
김호성,ART001724120,2012,불교학연구,불교학,경허(鏡虛)의 정혜계사(定慧稧社)에 나타난 수행이념 재고 ―「계사문」을 중심으로,1,김호성,동국대학교
김호성,ART001687658,2012,인도철학,철학,바가바드기타 제12장의 난문(難文)에 대한 이해_9～12송을 중심으로_,1,김호성,동국대학교
김호성,ART001944148,2014,불교학연구,불교학,『이입사행론(二入四行論)』의 벽관(壁觀) 개념에 대한 재검토,1,김호성,동국대학교
김호성,ART001911163,2014,인도철학,철학,샹카라의 지행회통(知行會通) 비판에 대한 고찰,1,김호성,동국대학교
김호성,ART001963951,2015,불교연구,불교학,이노우에 엔료(井上円了)의 활동주의와 그 해석학적 장치들 - 『분투철학(奮鬪哲學)』을 중심으로,1,김호성,동국대학교
김호성,ART002002795,2015,한국불교학,종교학,야나기 무네요시(柳宗悅)의 『나무아미타불』에 나타난 해석학적 眼目,1,김호성,동국대학교
김호성,ART002075101,2015,동아시아불교문화,지역불교및불교사연구,출가정신의 국제정치적 함의 - 한일 간의 ‘사과’와 ‘용서’의 문제를 중심으로 -,1,김호성,동국대학교
김호성,ART002020389,2015,불교연구,불교학,구라타 햐쿠조(倉田百三)의 신란(親鸞) 이해,1,김호성,동국대학교
김호성,ART002186272,2016,불교학연구,불교학,원효의 미타증성게와 보조지눌,1,김호성,동국대학교
김호성,ART002249365,2017,보조사상,종교학,극락의 존재여부와 염불의 가능성,1,김호성,동국대학교
김호성,ART002251685,2017,불교연구,불교학,"출가, 재가, 그리고 비승비속(非僧非俗) -야나기 무네요시(柳宗悅)의 『나무아미타불』 제17장을 중심으로-",1,김호성,동국대학교
김호성,ART002214454,2017,보조사상,종교학,"결사, 은둔, 그리고 출가의 문제",1,김호성,동국대학교
김호성,ART002252816,2017,인도철학,철학,『카타 우파니샤드』의 행복치유론에 대하여__베단타적 해석을 중심으로__,1,김호성,동국대학교
김호성,ART002394556,2018,원불교사상과 종교문화,원불교학,정토사상 연구의 몇 가지 동향 - 2010년 이후 현재까지 -,1,김호성,동국대학교
김호성,ART002359770,2018,고전문학연구,한국어와문학,『願往生歌』에 대한 정토해석학적 이해,1,김호성,동국대학교
김호성,ART002440619,2019,불교연구,불교학,원효의 『미타증성게』와 『징성가』는 같은 작품인가?,1,김호성,동국대학교
김호성,ART002450712,2019,불교학보,기타불교학,원효의 정토시와 대중교화의 관계: 『미타증성게』와 『징성가』를 중심으로,1,김호성,동국대학교
김호성,ART002576720,2020,보조사상,종교학,염불 비판의 논리와 근대정신의 투영 - 만해 한용운의 『조선불교유신론』에 나타난 염불관을 중심으로 -,1,김호성,동국대학교
김호성,ART002572086,2020,불교학보,기타불교학,일본 정토불교와 관련해서 본 원효의 정토신앙 - 『삼국유사』 원효불기(元曉不羈)의 기사를 중심으로 -,1,김호성,동국대학교
김호성,ART002665410,2020,인도철학,철학,원효의 정토사상과 범본 『무량수경』1: 왕생자를 중심으로,1,김호성,동국대학교
김호성,ART002620023,2020,불교연구,불교학,‘소성거사 원효’의 왕생 가능성 -『무량수경종요』와 관련하여-,1,김호성,동국대학교
김호성,ART002703614,2021,보조사상,종교학,원효 정토사상의 몇 가지 양상들 - 『불설아미타경소』 오역(誤譯) 사례를 중심으로 -,1,김호성,동국대학교
김호성,ART002729962,2021,불교학보,기타불교학,신란(親鸞) 정토사상의 몇 가지 특성 :「정신염불게(正信念佛偈)」를 중심으로,1,김호성,동국대학교
김호성,ART002796793,2021,인도철학,철학,무량수경 제22원의 번역 문제__범본 및 한역의 대조를 중심으로__,1,김호성,동국대학교
김호성,ART002735020,2021,신라문화,역사학,원효가 민중들에게 권유한 염불의 정체성 : 愛宕邦康의 「元曉撰『無量壽經宗要』硏究方法改革論」 비판,1,김호성,동국대학교
김호성,ART002903162,2022,남아시아연구,지역학,인도 정토사상의 한국적 수용 - 원효의 『무량수경』 삼배(三輩) 이해를 중심으로 -,1,김호성,동국대학교
김호성,ART002852067,2022,한국문화,기타인문학,원효와 唯心淨土說 -『無量壽經宗要』의 大意를 중심으로 -,1,김호성,동국대학교
김호성,ART002954685,2023,인도철학,철학,『 무량수경』 제18원의 연구 _제20원과 관련하여_,1,김호성,동국대학교
김호성,ART003142793,2024,보조사상,종교학,원효는 시대의 한계를 넘어섰는가 - ‘女人不生’에 대한 박태원의 번역을 비판함 -,1,김호성,동국대학교
김호성,ART003235934,2025,불교연구,불교학,진억(津億)의 수정결사 재고- ‘역사-비교 방법론’에 기반하여 -,1,김호성,동국대학교
김호성,ART003276110,2025,세화불학,응용불교학,『무량수경』제18원의 행신론(行信論) - 범본과 한역의 대조를 통하여,1,김호성,동국대학교
김호성,ART003326936,2026,보조사상,종교학,『삼문직지(三門直指)』 염불문의 ‘염불’ 개념 - 염불의 종류를 중심으로 -,1,김호성,정토문헌학회 상임고문
김호성,ART003335973,2026,무형문화연구,예술인류학및민속예능,『삼문직지(三門直指)』염불문의 의례와 신앙 - 정토와 밀교의 융합을 중심으로,1,김호성,정토문헌학회 상임고문
나혜숙,ART001726598,2012,인도철학,철학,브리하다란야카 우파니샤드 주석서의 중요성 _샹카라의 교육법을 중심으로_,1,나혜숙,동국대학교
나혜숙,ART001934980,2014,종교연구,종교학,샹카라의 『타이티리야 우파니샤드 주석서』에 나타나는 해석적·주석적 전략,1,나혜숙,서강대학교
나혜숙,ART001982090,2015,원불교사상과 종교문화,원불교학,마음이 교만한 제자를 다루는 스승의 교육법 - 우파니샤드의 사제 간 대화에서 -,1,나혜숙,서강대학교
나혜숙,ART002090413,2016,종교연구,종교학,가르침을 받기 위한 제자의 능동적 자세 고찰: 우파니샤드의 사제 간 대화에서,1,나혜숙,서강대학교
나혜숙,ART002104103,2016,인도철학,철학,함석헌의 『바가바드 기타』 주석에 나타나는 인용 모음 주석법의 재해석,1,나혜숙,서강대학교
나혜숙,ART002288434,2017,철학논집,철학,구조 분석을 통한 샹카라의 교육법 고찰 - 『천 가지 가르침』(Upadeśa Sāhasrī) 「산문편」 1장을 중심으로 -,1,나혜숙,서강대학교
나혜숙,ART002557579,2019,종교문화연구,기타종교학,대중매체 칼럼에 나타나는 간디의 해혼(解婚)에 관한 고찰,1,나혜숙,서강대학교
나혜숙,ART002765618,2021,종교문화비평,종교학,힌두 사상에 대한 한국 그리스도교 사상가들의 해석: 류영모와 함석헌의 비교를 중심으로,1,나혜숙,서강대학교
나혜숙,ART002870271,2022,인도철학,철학,함석헌의 『바가바드 기타』 주석서에 나오는 경구(經句) 인용의 출처와 맥락 연구,1,나혜숙,서강대학교
남수영,ART002951086,1995,인도철학,철학,알라야식설과 무의식설의 비교 고찰_ 唯識佛敎와 分析心理學을 중심으로,1,남수영,능인대학원대학교
남수영,ART002951287,1997,인도철학,철학,『유식이십론』의 극미설 비판,1,남수영,능인대학원대학교
남수영,ART002616370,2001,보조사상,종교학,寂護의 一切法 無自性 論證에 대하여,1,남수영,동국대
남수영,ART000961190,2004,보조사상,종교학,인도불교에서 중관학파 공사상의 철학적 의미에 대한 연구- 유가행파와의 논쟁을 중심으로 -,1,남수영,중앙승가대학교
남수영,ART001043146,2006,보조사상,종교학,중관학파의 공사상과 자비의 성립과 완성,1,남수영,중앙승가대학교
남수영,ART001068991,2007,인도연구,서남아시아,중관학파의 공사상에서 공의 의미에 대한 남북한 연구 현황과 전망,1,남수영,중앙승가대학교
남수영,ART001511038,2010,인도철학,철학,실유론자들의 불상부단설에 대한 용수의 비판,1,남수영,중앙승가대학교
남수영,ART002906836,2012,불교와 사회(구 불교사상과 문화),기타불교학,용 수 의 『중송』에서 고통의 발생과 소멸 -월칭과 청목의 주석을 중심으로-,1,남수영,동국대학교
남수영,ART001688336,2012,불교학연구,불교학,용수의 연기설 재검토 및 중도적 이해 ─『중송』 및 그에 대한 청목과 월칭의 주석을 중심으로,1,남수영,중앙승가대학
남수영,ART001798859,2013,禪學(선학),응용불교학,반야중관경론에서 무상정등각과 열반의 성취,1,남수영,중앙승가대학교
남수영,ART001837114,2013,한국불교학,종교학,"한국불교학 40년, 중관학의 연구성과와 과제",1,남수영,동국대학교
남수영,ART001862365,2014,불교학연구,불교학,"중관학파와 삼론학파의 연기설과 중도설 ―용수, 청목, 월칭, 길장을 중심으로―",1,남수영,동국대학교
남수영,ART002008267,2015,남아시아연구,지역학,초기 불교의 중도 개념 재검토,1,남수영,동국대학교
남수영,ART002186386,2016,2016년도 추계 학술대회,불교학,"인도불교에서 중도 개념의 불연속성과 연속성 _초기불교, 부파불교, 용수의 중도설을 중심으로_",1,남수영,동국대학교
남수영,ART002134573,2016,보조사상,종교학,용수의 중관사상에서 중도 개념 재검토,1,남수영,동국대학교
남수영,ART002308856,2017,2017년도 시리즈 연찬 학술대회_깨달음 논쟁 1,기타불교학,중관학파에서 무상정등각의 성취 과정,1,남수영,동국대학교
남수영,ART002210375,2017,불교학연구,불교학,"인도불교에서 중도 개념의 불연속성과 연속성 －불타, 부파불교, 용수의 중도설을 중심으로",1,남수영,동국대학교
남수영,ART002252822,2017,인도철학,철학,유식학파의 중도 개념 재검토__『중변분별론』을 중심으로__,1,남수영,동국대학교
남수영,ART002360819,2018,불교학연구,불교학,중관학파에서 무상정등각의 성취,1,남수영,중앙승가대학교
남수영,ART002628168,2020,불교학연구,불교학,용수(龍樹)의 바이세시카 운동설 귀류 논파－『중송』 제2장 「관거래품」을 중심으로,1,남수영,능인대학원대학교
남수영,ART002687638,2021,한국불교학,종교학,"용수(龍樹)와 월칭(月稱)의 유부 삼세실유론 귀류 논파 -『쁘라산나빠다』 「관거래품」 제1, 12, 14송을 중심으로-",1,남수영,능인대학원대학교
남수영,ART002835796,2022,윤리교육연구,윤리교육학,2022년 교육과정 개정과 고등학교 윤리 교과서의 불교 관련 내용 개선 방향- 박찬구 등저 『고등학교 윤리와 사상』 및 박병기 등저 『고등학교 고전과 윤리』을 중심으로 -,1,남수영,능인대학원대학교
남수영,ART003166111,2024,불교학밀교학연구,불교학,반야중관경론과 연화계(蓮華戒)의 주석에 따른 『반야심경』 이해 및 중관학파의 수행 오도와 ‘즉’의 의미,1,남수영,능인대학원대학교
남수영,ART003236927,2025,한마음연구,불교학,불타의 무아설無我說 재검토,1,남수영,능인대학원대학교
남승호,ART002496269,2019,인도철학,철학,『입보리행론』(Bodhicaryāvatāra)에 사용된 산스끄리뜨 운율 연구,1,남승호,동국대학교
남승호,ART002582703,2020,인도철학,철학,『마하바라따』에서 성전환자 시칸디의 역할과 현대 인도 사회에 끼친 영향,1,남승호,동국대학교
남승호,ART002896885,2021,무형문화연구,예술인류학및민속예능,힌두교도들의 일상 예경의례(Pūjā),1,남승호,동국대학교
류현정,ART001911235,2014,인도철학,철학,바마하(Bhāmaha)의 ‘소리에 의한 수사법’ 연구 _Kāvyālaṃkāra 2장 1∼20송을 중심으로_,1,류현정,동국대학교
류현정,ART002030994,2015,불교학리뷰,불교학,<금강경>(Vajracchedikā)의 정형구‘sa pṛthivīpradeśaś caityabhūto bhavet’: 대승불교(Mahāyāna)에서 경전 숭배에 관한 생각,2,그레고리 쇼펜;류현정,동국대학교
류현정,ART002376720,2018,인도철학,철학,바마하(Bhāmaha)의 ‘의미의 수사법’(arthālaṃkāra)에 대하여 (I)__『카비야알람카라』(Kāvyālaṃkāra) 제2장을 중심으로__,1,류현정,가톨릭대학교
류현정,ART002349935,2018,한국불교학,종교학,유정(有情)과 무정(無情)의 간극에 대해‒ 감각의 확장에 대한 소고(小考) ‒,1,류현정,가톨릭대학교
류현정,ART002518072,2019,불교학리뷰,불교학,불어(佛語)의 정의를 둘러싼 고찰,1,류현정,서울대학교
류현정,ART002496290,2019,인도철학,철학,바마하(Bhāmaha)의 ‘의미의 수사법’(arthālaṃkāra)에 대하여 (Ⅱ)__『카비야알람카라』(Kāvyālaṃkāra) 제3장을 중심으로__,1,류현정,서울대학교
류현정,ART002665471,2020,인도철학,철학,고전 산스크리트 희곡 수사법에 관한 일고찰: 『나가난다』의 적용례 분석을 중심으로,1,류현정,서울대학교
류현정,ART002618545,2020,인도철학,철학,맹세와 실행으로 완성되는 詩의 논리:『카비야 알람카라』(Kāvyālaṃkāra) 제5장을 중심으로,1,류현정,서울대학교
류현정,ART002796797,2021,인도철학,철학,인식의 모호함이 향하는 문학적 귀결__영화 <버닝>에 대한 단상들__,1,류현정,서울대학교
류현정,ART002750170,2021,인도철학,철학,아쉬바고샤(Aśvaghoṣa)의 『사운다라난다』(Saundarananda)에 나타난 인도 문학의 초기 수사법,1,류현정,서울대학교 아시아연구소 남아시아센터
류현정,ART002988952,2023,불교연구,불교학,인도 서사시 전승 속 나가(nāga)의 역할에 대한 일고찰 - 『마하바라타』(Mahābhārata)의 두 설화를 중심으로 -,1,류현정,서울대학교
류현정,ART002993012,2023,인도철학,철학,인도 사신(捨身)설화 내러티브에 대한 일고찰__지무타바하나(Jīmūtavāhana) 설화를 중심으로__,1,류현정,서울대학교
류현정,ART003112723,2024,인도철학,철학,산스크리트 단막극에 나타난 풍자의 미학 __『맛타빌라사 프라하사나』(Mattavilāsa-prahasana)를 중심으로__,1,류현정,경상국립대학교 인문학연구소
류현정,ART003176942,2025,불교연구,불교학,산스크리트 희곡의 플롯에 대한 일고찰 『나티야 샤스트라』의 이론과 희곡 『나가난다』의 분석을 중심으로,1,류현정,경상국립대학교 인문학연구소
문을식,ART002953600,1992,인도철학,철학,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,1,문을식,서울불교대학원대학교
문을식,ART002953686,1993,인도철학,철학,가우다빠다의 不生說(ajāti-vāda),1,문을식,서울불교대학원대학교
문을식,ART001172617,2004,인도철학,철학,중론에 나타난 용수의 열반관에 대한 고찰,1,문을식,서울산업대학교
문을식,ART000962130,2004,보조사상,종교학,불교는 죽음을 어떻게 보고 있는가,1,문을식,인도사회문화연구소 대표
문을식,ART000995880,2006,인도철학,철학,미망사 수뜨라에서 유의미한 문장의 성립 요소들_ 샤바라의 주석서(？？bara-Bh？？ya)를 중심으로,1,문을식,충북대학교
문을식,ART001273062,2008,인도철학,철학,十住毘婆沙論에 나타난 재가보살과 출가보살의 계 연구,1,문을식,선문대학교
문을식,ART001247126,2008,남아시아연구,지역학,요가수트라(Yoga-Sūtra)에서 이슈바라(Īśvara)의 성격과 역할,1,문을식,선문대학교
문을식,ART001371286,2009,불교연구,불교학,不然 李箕永 선생의 불교학방법론에 대하여,1,문을식,선문대학교
문을식,ART001389775,2009,남아시아연구,지역학,Gauḑapādīya Māṇḑūkya-Kārikā에서 Asparśa-yoga,1,문을식,선문대학교
문을식,ART001601505,2011,남아시아연구,지역학,요가명상을 통한 마음 치유 가능성: 『바가바드기따』 제 6장을 중심으로,1,문을식,선문대학교
문을식,ART001531388,2011,불교연구,불교학,Bhagavdgītā에서 초월적인 행위의 실현(Naiṣkarmya-siddhi)에 대한 고찰,1,문을식,원광대학교
문을식,ART001692475,2012,불교연구,불교학,불전에서 자비 개념의 전개 양상(1) : 초기불교와 부파불교의 불전에 나타난 개념을 중심으로,1,문을식,서울불교대학원대학교
문을식,ART001678246,2012,한국교수불자연합학회지,응용불교학,대승불전에서 자비 개념의 전개 양상,1,문을식,서울불교대학원대학교
문을식,ART001891661,2014,남아시아연구,지역학,상캬-요가 철학과 융의 분석심리학에서의 의식과 무의식의 개념 비교 연구,1,문을식,서울불교대학원대학교
문을식,ART001871708,2014,불교학보,기타불교학,상캬-요가 심리학의 입장에서 본 유식학의 심식설과 비교연구 - 무의식을 중심으로 -,1,문을식,서울불교대학원대학교
문을식,ART002046118,2015,남아시아연구,지역학,나타무니의 Yoga Rahasya에서 나타난 호흡관,1,문을식,서울불교대학원대학교
문을식,ART001968741,2015,남아시아연구,지역학,빤짜 꼬샤(Pañca kośa)의 요가 철학적 이해,1,문을식,서울불교대학원대학교
문을식,ART002020392,2015,불교연구,불교학,Vivekacūḍāmaṇi에 나타난 빤짜꼬샤(pañca kośa)의 이해,1,문을식,서울불교대학원대학교
문을식,ART002140448,2016,불교연구,불교학,상캬-요가 수행론에서 본 유식학과 융의 분석심리학의 수행론 비교연구,1,문을식,서울불교대학원대학교
문을식,ART002348091,2016,요가학연구,인도철학,『요가의 비밀(Yoga Rahasya)』에 나타난 비니요가(viniyoga) 이해,1,문을식,서울불교대학원대학교
문을식,ART002325649,2017,요가학연구,인도철학,바가바따 뿌라나(Bhāgavata Purāṇa)에 나타난 상캬 사상 이해- Īśvarakṛṣṇa의 Sāṃkhya Kārikā의 상캬 사상과 관련하여 -,1,문을식,서울불교대학원대학교
문을식,ART002325727,2017,요가학연구,인도철학,요가 경전에서 나타난 스승관- 우빠니샤드의 스승관과 관련하여 -,1,문을식,서울불교대학원대학교
문을식,ART002393402,2018,요가학연구,인도철학,『요가경』과 『유가사지론』에 나타난 신통력 수행체계 연구,1,문을식,서울불교대학원대학교
문을식,ART002513935,2019,요가학연구,인도철학,요가철학에서 개별의식의 변형 과정,1,문을식,동국대학교
문을식,ART002764634,2021,요가학연구,인도철학,『짜라까 상히따』에서 혈액조직과 뼈조직의 손상에 의한 질병 치료법 연구,1,문을식,서울불교대학원대학교
박경미,ART002541180,2019,인도철학,철학,"공성증득을 통한 여래장 이해__갤찹제의 <보성론> 주석서 (Theg pa chen po rgyud bla ma’i ṭīkā) 게송 Ⅰ-154, 155 중심으로__",1,박경미,동국대학교
박경미,ART002735049,2021,한국불교사연구,지역불교및불교사연구,중국불교 초기 비판의 논점과 변용 ― 「難神滅論」과 『朱子語類』 「釋氏」편을 중심으로 ―,1,박경미,동국대학교
박경미,ART002993013,2023,인도철학,철학,쫑카파의 무자성에 대한 논의 __언설의 무자상 중심으로__,1,박경미,동국대학교
박경미,ART003138396,2024,한국불교학,종교학,인도 티벳에서 중관학파의 차별성에 대한 연구 - 자립논증파와 귀류논증파 중심으로 -,1,박경미,대한 불교 조계종 교육 아사리
박경미,ART003234753,2025,한국불교학,종교학,유가행중관파 형상이론에 대한 쫑카파와 현대 해석의 비교 연구,1,박경미,대한 불교 조계종
박기열,ART002029917,2014,불교학리뷰,불교학,"감관지의 인식대상, ‘집합체(sañcita)’에 관한 고찰",1,박기열,동국대학교
박기열,ART001871670,2014,인도철학,철학,불교인식론의 ‘의지각’과 ‘자기인식’을 위한 구사론의 수(vedanā)에 관한 고찰,1,박기열,동국대학교
박기열,ART001911165,2014,인도철학,철학,불교 인식론의 전통에서 분별지(kalpanā) 정의,1,박기열,동국대학교
박기열,ART002048603,2015,인도연구,서남아시아,무분별지의 대상확정(arthaniścaya) 작용,1,박기열,동국대학교
박기열,ART002020382,2015,불교연구,불교학,‘낙(樂) 등’의 심리현상에 대한 불교인식론의 논증(Ⅱ) -『量評釋』의 수론·요가학파 견해 검증을 중심으로,1,박기열,한국불교연구원
박기열,ART001987249,2015,인도철학,철학,‘낙(樂) 등’의 심리현상에 대한 불교인식론의 논증 (Ⅰ) - 『量評釋』의 정리·승론학파 견해 검증을 중심으로 -,1,박기열,동국대학교
박기열,ART002065649,2015,인도철학,철학,"기억(smṛti)과 지식의 2상성(二相性, dvirūpatā)",1,박기열,한국불교연구원
박기열,ART002149673,2016,불교학연구,불교학,불교인식론에 있어 판단의 문제,1,박기열,금강대학교
박기열,ART002140453,2016,불교연구,불교학,상키야와 불교의 ‘adhyavasāya’,1,박기열,연세대학교
박기열,ART002096177,2016,불교학연구,불교학,‘낙(樂) 등’의 심리현상에 대한 불교인식론의 논증 (III) －『量評釋』의 미맘사 학파 견해 검증을 중심으로－,1,박기열,한국불교연구원
박기열,ART002220274,2017,인도철학,철학,인식의 ‘등불 비유’에 관한 해석 논쟁__실재의 내속성과 변충의 동일성 비교를 중심으로__,1,박기열,연세대학교
박기열,ART002251678,2017,불교연구,불교학,유식 삼성설에 대한 불교인식론적 고찰,1,박기열,금강대학교 불교문화연구소
박기열,ART002298516,2017,한국불교학,종교학,IoT 시스템 인과율에 대한 불교논리학적 해석,1,박기열,금강대학교 불교문화연구소
박기열,ART002273577,2017,동아시아불교문화,지역불교및불교사연구,양의 도살에 비유된 타심상속의 단절과 과보- 『유식이십론』 18~20시송과 자주를 중심으로 -,1,박기열,금강대학교
박기열,ART002390546,2018,동아시아불교문화,지역불교및불교사연구,세친의 삼성과 원효의 각·불각의 논리적 구조 비교- 『삼성론』과 『기신론소』를 중심으로 -,1,박기열,금강대학교 불교문화연구소
박기열,ART002376731,2018,인도철학,철학,불교철학의 비존재와 비인식의 관계__『니야야빈두』 「위자비량」과 다르못타라의 주석을 중심으로__,1,박기열,금강대학교 불교문화연구소
박기열,ART002341760,2018,인도철학,철학,니야야 학파의 인식수단과 인식결과에 대한 지넨드라붓디의 검증,1,박기열,금강대학교 불교문화연구소
박기열,ART002461211,2019,인도철학,철학,지넨드라붓디의 ‘니야야 학파의 직접지각 정의’에 대한 검증,1,박기열,금강대학교 불교문화연구소
박기열,ART002496262,2019,인도철학,철학,원효의 외도(tīrthaka) 비판에 관한 고찰 - 『기신론소기』 중 眞如自性 관련 四句 분석을 중심으로 -,1,박기열,금강대학교 불교문화연구소
박기열,ART002541097,2019,인도철학,철학,유식학파의 실재ㆍ형상ㆍ존재에 관한 인식론적 논증,1,박기열,금강대학교 불교문화연구소
박기열,ART002689254,2021,불교연구,불교학,인도 사상에 있어 표현할 수 없는 것에 대한 언어표현,1,박기열,동국대학교 인도철학불교학연구소
박기열,ART002835937,2022,인도철학,철학,유식학파의 실재ㆍ형상ㆍ존재에 관한 논리학적 논증,1,박기열,동국대학교 인도철학불교학연구소
박기열,ART002813704,2022,불교연구,불교학,유식학파의 실재ㆍ형상ㆍ존재에 관한 진리론적 논증,1,박기열,동국대학교 인도철학불교학연구소
박기열,ART002926970,2022,한마음연구,불교학,「공의 나툼」의 체재와 원리에 관한 고찰,1,박기열,동국대학교 인도철학불교학연구소
